chromosome	start	end	cn	cn1	cn2
1	39879649	39910304	1	1	0
1	39910306	39976371	3	3	0
1	39976871	39986328	3	3	0
1	39986828	40027586	0	0	0
1	40027840	40030758	2	1	1
1	40030774	40037093	3	2	1
1	40037165	40145341	4	3	1
1	40145341	40218063	3	3	0
1	40218563	40227619	4	2	2
1	40228119	40240684	3	3	0
1	40241184	40524384	1	1	0
1	40524884	40529937	3	3	0
1	40530024	40542675	4	4	0
1	40544180	40555246	3	3	0
1	40556809	40559794	2	2	0
1	40562689	40661327	1	1	0
1	40661332	40668307	0	0	0
1	40668807	40697370	3		
1	40697870	40713873	5		
1	40714373	40726039	3		
1	40726539	40759822	1		
1	40760322	40777444	3	3	0
1	40777684	40839982	1	1	0
1	40840305	40916854	3	3	0
1	40917354	40929402	1	1	0
1	40929902	40981242	1	1	0
1	40981247	40998894	1	1	0
1	40999394	41107745	3	2	1
1	41108245	41201254	1	1	0
1	41201259	41212618	3		
1	41213118	41283720	5	4	1
1	41283744	41288246	4	4	0
1	41289606	41300701	3	3	0
1	41300705	41578348	3	2	1
1	41578848	41707175	1	1	0
1	41708343	41827030	3		
1	41828504	41976876	4	4	0
1	41978361	42046807	3	3	0
1	42046811	42365574	4	4	0
1	42365574	42899010	3	3	0
1	42899510	43076143	2	2	0
1	43076643	43130702	3	3	0
1	43131551	43162082	2	2	0
1	43162206	43307564	3	2	1
1	43308064	43392084	1	1	0
1	43392088	43650903	3	2	1
1	43650905	43687972	1	1	0
1	43688513	43736472	3	3	0
1	43737804	43771060	4	3	1
1	43772488	44054724	3	2	1
1	44054749	44071011	1	1	0
1	44071015	44154712	3	2	1
1	44154717	44303291	4	4	0
1	44303791	44438462	3	2	1
1	44438467	44444018	2	1	1
1	44445530	44596300	3	3	0
1	44596305	44600463	1		
1	44600468	44679623	1		
1	44680081	44685178	1		
1	44685298	44687394	3		
1	44687894	44817920	4	4	0
1	44818420	45079676	3	2	1
1	45079696	45119617	4	3	1
1	45119788	45274722	3	3	0
1	45275681	45289021	1	1	0
1	45289025	45346751	3	3	0
1	45347251	45469090	1	1	0
1	45469090	45475906	3	3	0
1	45475989	45485067	1	1	0
1	45485735	45525822	3	3	0
1	45525827	45793351	1	1	0
1	45793351	45835889	3	3	0
1	45836389	45940051	2	2	0
1	45940051	45975082	3	3	0
1	45975778	46072185	1	1	0
1	46072190	46086905	3	3	0
1	46086999	46156058	1	1	0
1	46156558	46166533	3		
1	46166815	46185006	3		
1	46185506	46363708	0	0	0
1	46363708	46424960	3	2	1
1	46424961	46496101	2	2	0
1	46496118	46500294	2	2	0
1	46500295	46596896	0	0	0
1	46597396	46641099	0	0	0
1	46641838	46659886	3	2	1
1	46659895	46663603	3	2	1
1	46664561	46712890	0	0	0
1	46713390	46727123	2		
1	46727623	46746176	3	2	1
1	46746808	46750314	1	1	0
1	46750814	46806860	0	0	0
1	46807360	46818739	3	3	0
1	46818762	47072863	3	3	0
1	47073363	47097917	5	4	1
1	47098417	47108354	2	2	0
1	47108854	47129642	1	1	0
1	47130885	47183829	1	1	0
1	47183830	47280947	2	2	0
1	47282659	47365464	0	0	0
1	47365964	47398724	3	3	0
1	47398729	47426705	2	2	0
1	47427205	47546341	1	1	0
1	47547906	47726230	3	3	0
1	47726730	47734804	0	0	0
1	47735304	47746846	1	1	0
1	47748006	47759246	0	0	0
1	47759746	47768023	0	0	0
1	47768523	47776077	2	2	0
1	47776577	47839976	4	3	1
1	47840601	47905765	1	1	0
1	47905786	48032854	3	3	0
1	48032854	48500567	4	4	0
1	48500567	48707789	3	3	0
1	48707940	48762746	1	1	0
1	48762817	48902920	1	1	0
1	48902925	48998006	1	1	0
1	48998506	49049032	4	4	0
1	49049532	49283698	4	4	0
1	49283863	49584273	3	2	1
1	49584273	50368794	1	1	0
1	50368794	50572226	3	2	1
1	50574620	50626833	2	2	0
1	50626833	50661671	2	2	0
1	50662949	50740867	5	5	0
1	50740867	50864962	2	1	1
1	50864962	51000478	2	2	0
1	51000978	51209796	1		
1	51210296	51304686	0	0	0
1	51304686	51391293	0	0	0
1	51391293	51457645	2	2	0
1	51457645	51524991	0	0	0
1	51525491	51719016	0	0	0
1	51719016	51735977	4		
1	51736775	51736905	2		
1	51736959	51752446	3		
1	51752946	51770918	4	4	0
1	51771615	51787988	3	3	0
1	51788488	51808005	3		
1	51808505	51938715	0	0	0
1	51939215	52100247	2		
1	52100247	52179795	2		
1	52180295	52212507	0	0	0
1	52213899	52218169	1		
1	52218669	52222170	0	0	0
1	52226273	52227568	6		
1	52227573	52253009	4		
1	52253025	52258203	3		
1	52260120	52266348	2	1	1
1	52266848	52344544	0	0	0
1	52345044	52375481	3		
1	52375481	52485986	3	3	0
1	52485990	52524881	2	2	0
1	52525381	52740213	0	0	0
1	52740218	52746913	0	0	0
1	52747413	52871563	3	3	0
1	52872063	52881013	4	4	0
1	52881014	52888432	1	1	0
1	52889384	52896157	5		
1	52896657	52911859	1		
1	52911885	52974761	0	0	0
1	52975261	52981797	0	0	0
1	52982297	53035335	3		
1	53035335	53157899	2	2	0
1	53158399	53267006	1	1	0
1	53267506	53308664	3	3	0
1	53309164	53346530	2	2	0
1	53347030	53419850	3	3	0
1	53420350	53439843	2		
1	53440343	53504582	0	0	0
1	53504603	53513925	2	2	0
1	53513930	53608341	3	3	0
1	53608841	53684323	2	2	0
1	53684501	53693962	0	0	0
1	53694462	53724163	5	5	0
1	53724663	53972412	3	3	0
1	53972912	54060711	3	3	0
1	54061211	54266597	3	3	0
1	54267097	54275536	1		
1	54276036	54316931	0	0	0
1	54317431	54418257	2	2	0
1	54418757	54474836	3	3	0
1	54475942	54497793	3	2	1
1	54497815	54561419	0	0	0
1	54561919	54587591	2	2	0
1	54587591	54644283	2	1	1
1	54644783	54660476	3	2	1
1	54660976	54675869	0	0	0
1	54676369	54683252	3	3	0
1	54683752	54694130	3	2	1
1	54694490	54850075	4	4	0
1	54850075	55014204	3	3	0
1	55014704	55073918	4	4	0
1	55074657	55102944	3	3	0
1	55103444	55167055	4	3	1
1	55167602	55330504	3	3	0
1	55331004	55445959	1	1	0
1	55447397	55545476	3	3	0
1	55546986	55549079	3		
1	55549439	55557142	0	0	0
1	55557642	55563813	0	0	0
1	55564107	55567454	0	0	0
1	55569548	55571921	10		
1	55572870	55591419	4		
1	55591919	55595288	6		
1	55598191	55599874	5		
1	55599919	55642124	0	0	0
1	55643611	55691376	0	0	0
1	55691377	55728064	2		
1	55728064	56814840	3	3	0
1	56814840	56976920	4	4	0
1	56977420	57023672	3	3	0
1	57023672	57078044	1	1	0
1	57078044	57179471	1	1	0
1	57179550	57221730	0	0	0
1	57222230	57233183	0	0	0
1	57233438	57252945	1	1	0
1	57254437	57498434	3	3	0
1	57498934	57629782	4	4	0
1	57629782	57756066	2		
1	57756566	58232996	1	1	0
1	58232996	58920797	3	3	0
1	58920797	58946459	1	1	0
1	58946678	59026789	0	0	0
1	59026789	59081804	3	2	1
1	59081804	59134466	3	3	0
1	59134518	59142747	1	1	0
1	59143247	59226075	0	0	0
1	59226075	59269415	2	2	0
1	59269415	59401645	3	3	0
1	59401645	60019015	4		
1	60019515	60279979	3	3	0
1	60281366	60293937	3		
1	60294437	60302702	0	0	0
1	60305936	60328552	0	0	0
1	60330215	60340705	0	0	0
1	60341050	60370653	1		
1	60370658	60498506	3	3	0
1	60499006	60701657	2	2	0
1	60701657	60827395	2		
1	60827395	61983322	4	4	0
1	61983322	62055734	4		
1	62055734	62110043	3		
1	62110043	62321205	0	0	0
1	62321705	62330397	3	3	0
1	62330897	62417408	2	2	0
1	62417908	62574254	2	2	0
1	62574754	62593121	2	2	0
1	62593621	62629601	4	4	0
1	62630101	62675589	4	4	0
1	62675594	62702794	1	1	0
1	62702827	62729160	3	3	0
1	62729660	62739689	4	3	1
1	62739694	62747418	3	3	0
1	62747918	62804890	3	3	0
1	62804890	62862832	4		
1	62862832	62943530	0	0	0
1	62944030	63063810	1	1	0
1	63064328	63128856	0	0	0
1	63129356	63339515	0	0	0
1	63340644	63412240	3		
1	63412240	63734422	3	3	0
1	63734422	63835903	2	2	0
1	63836403	63901962	1	1	0
1	63902462	64034167	0	0	0
1	64036681	64088259	0	0	0
1	64088759	64089474	5		
1	64089974	64438365	3	3	0
1	64438365	64608189	4	4	0
1	64608193	64624920	4	4	0
1	64625420	64643485	4		
1	64643488	64668839	3	3	0
1	64669339	64707534	0	0	0
1	64709731	64733122	0	0	0
1	64733622	64843955	3		
1	64843955	65142778	3	3	0
1	65143683	65157773	4	3	1
1	65157775	65233728	4	4	0
1	65234228	65246526	1		
1	65247026	65277893	0	0	0
1	65278393	65297453	0	0	0
1	65297524	65300386	4		
1	65300953	65348495	5	5	0
1	65348995	65860754	3	3	0
1	65861254	65885727	4	3	1
1	65886897	65901030	2	1	1
1	65901321	65975624	1		
1	65975624	66036487	1		
1	66037804	66088720	0	0	0
1	66091639	66103738	3	2	1
1	66103998	66163950	1	1	0
1	66163950	66439427	3		
1	66439427	66765095	5	5	0
1	66765095	66999424	2	2	0
1	66999831	67094233	3		
1	67094733	67099854	7		
1	67101556	67107937	7		
1	67108437	67126243	5	4	1
1	67126743	67142150	0	0	0
1	67142650	67148014	5	4	1
1	67149786	67198913	3	3	0
1	67199413	67242171	0	0	0
1	67242941	67278057	3	3	0
1	67278557	67312617	0	0	0
1	67313117	67442407	0	0	0
1	67442907	67452884	0	0	0
1	67452884	67466814	2	2	0
1	67466814	67508060	3	3	0
1	67508560	67516220	0	0	0
1	67517663	67647984	0	0	0
1	67648484	67796558	2	2	0
1	67797058	67885902	3	3	0
1	67886402	67914820	1	1	0
1	67914820	68077799	1	1	0
1	68077799	68151821	1	1	0
1	68152033	68166615	3	2	1
1	68167115	68334878	4	2	2
1	68334878	68591148	2	2	0
1	68591151	68611719	5	5	0
1	68612219	68619395	3	3	0
1	68620732	68625137	4	4	0
1	68625637	68897411	0	0	0
1	68897911	68939312	2	1	1
1	68939812	69362441	0	0	0
1	69362441	69489407	2		
1	69489407	69924720	3		
1	69924720	70033549	1		
1	70034049	70241887	1	1	0
1	70241887	70396502	1	1	0
1	70397002	70446142	3	2	1
1	70446642	70484595	0	0	0
1	70486667	70494107	2		
1	70494607	70502335	0	0	0
1	70503728	70505471	3		
1	70505971	70509758	0	0	0
1	70510258	70518883	3		
1	70519383	70687743	0	0	0
1	70688243	70710713	0	0	0
1	70712498	70725784	0	0	0
1	70726284	70820542	1	1	0
1	70820545	70903864	2	2	0
1	70904364	71013170	0	0	0
1	71013170	71174294	2		
1	71174294	71334329	2	2	0
1	71334829	71368766	4	4	0
1	71368766	71528470	0	0	0
1	71528970	71872274	1	1	0
1	71872278	72241986	3	3	0
1	72242486	72510741	2		
1	72510741	72674600	0	0	0
1	72674600	73311413	1	1	0
1	73311413	73674415	3	3	0
1	73674415	73874065	2		
1	73874065	74400417	3		
1	74400417	74454867	1		
1	74454867	74539843	3		
1	74541040	74670561	0	0	0
1	74670565	74836134	0	0	0
1	74836157	74867664	1	1	0
1	74868164	74935076	1		
1	74935576	75055120	2	2	0
1	75055125	75086550	1	1	0
1	75087050	75170664	0	0	0
1	75171524	75188975	1		
1	75190398	75229086	0	0	0
1	75229586	75609710	3	3	0
1	75614240	75627258	0	0	0
1	75627758	75868166	0	0	0
1	75868666	76142826	1	1	0
1	76143326	76227048	0	0	0
1	76229871	76252772	0	0	0
1	76252777	76262879	0	0	0
1	76263379	76398196	0	0	0
1	76398696	76451642	2		
1	76451642	76469291	3		
1	76469291	76522238	4		
1	76522238	76717065	4	4	0
1	76717065	76838385	3		
1	76838385	76933554	3	2	1
1	76933554	77042593	5		
1	77043093	77095209	1	1	0
1	77095209	77133256	0	0	0
1	77133256	77203668	2	2	0
1	77203668	77332576	4	2	2
1	77333076	77525899	4	4	0
1	77528683	77554120	2	1	1
1	77554620	77556525	4	4	0
1	77556527	77588073	0	0	0
1	77588573	77706227	0	0	0
1	77706227	77752821	2	1	1
1	77753321	77779669	1		
1	77780169	78034132	3	3	0
1	78034632	78044611	0	0	0
1	78045119	78105122	1	1	0
1	78105127	78162446	2	2	0
1	78162984	78189129	2	2	0
1	78189629	78194387	1		
1	78195443	78196466	0	0	0
1	78196966	78325180	0	0	0
1	78325703	78329102	1		
1	78329602	78329724	8		
1	78331994	78381235	2		
1	78381735	78384008	0	0	0
1	78384508	78398520	2	2	0
1	78399020	78420406	0	0	0
1	78420906	78435736	2	2	0
1	78436236	78529250	0	0	0
1	78529250	78578231	0	0	0
1	78578731	78602232	3		
1	78602308	78901674	2	2	0
1	78901674	78963694	3	2	1
1	78964194	79065689	0	0	0
1	79065689	79125211	2	2	0
1	79126221	79186437	2		
1	79186437	79242588	1	1	0
1	79242588	79298739	3		
1	79298739	79493499	0	0	0
1	79493499	79529995	0	0	0
1	79529995	79566491	4		
1	79566491	79821963	3		
1	79821963	80314661	1	1	0
1	80314661	80807358	3	3	0
1	80807358	81135852	1	1	0
1	81135852	81353738	3		
1	81353738	81771352	1	1	0
1	81771852	82265566	0	0	0
1	82266066	82320514	3		
1	82320514	82415358	3		
1	82415858	82417847	2		
1	82418638	82431194	3	3	0
1	82431694	82453701	0	0	0
1	82455316	82457447	6		
1	82457451	82459791	2		
1	82460291	82514754	3		
1	82514754	82768917	4		
1	82768917	82895999	3		
1	82895999	83004926	3		
1	83004926	83240935	0	0	0
1	83240935	83368017	1		
1	83368017	84293897	3		
1	84293897	84331560	4		
1	84332374	84394950	0	0	0
1	84395450	84441323	0	0	0
1	84441323	84560796	2	1	1
1	84560796	84671093	0	0	0
1	84679777	84702663	5	5	0
